timestamp,elapsed_sec,token_count,torch_allocated_gb,torch_reserved_gb,torch_peak_gb,nvidia_smi_mb
2025-07-01T16:54:41.457049,381.6,371,2.1265,2.1475,2.1327,23579
2025-07-01T16:54:41.844677,381.99,372,2.1266,2.1475,2.1327,23579
2025-07-01T16:54:42.144012,382.29,373,2.1266,2.1496,2.1327,23581
2025-07-01T16:54:42.531193,382.67,374,2.1266,2.1475,2.1328,23579
2025-07-01T16:54:42.829193,382.97,375,2.1266,2.1496,2.1328,23581
2025-07-01T16:54:43.220368,383.36,376,2.1266,2.1475,2.1328,23579
2025-07-01T16:54:43.521555,383.66,377,2.1266,2.1475,2.1329,23581
2025-07-01T16:54:43.962570,384.11,378,2.1267,2.1475,2.1329,23581
2025-07-01T16:54:44.264637,384.41,379,2.1267,2.1475,2.1329,23581
2025-07-01T16:54:44.678942,384.82,380,2.1267,2.1475,2.133,23581
2025-07-01T16:54:44.977491,385.12,381,2.1267,2.1496,2.133,23583
2025-07-01T16:54:45.371601,385.51,382,2.1267,2.1475,2.1331,23581
2025-07-01T16:54:45.669051,385.81,383,2.1267,2.1496,2.1331,23583
2025-07-01T16:54:46.062414,386.21,384,2.1267,2.1475,2.1331,23581
2025-07-01T16:54:46.387518,386.53,385,2.1268,2.1475,2.1332,23581
2025-07-01T16:54:46.839106,386.98,386,2.1268,2.1475,2.1332,23581
2025-07-01T16:54:47.160770,387.3,387,2.1268,2.1475,2.1332,23581
2025-07-01T16:54:47.579203,387.72,388,2.1268,2.1475,2.1333,23581
2025-07-01T16:54:47.918853,388.06,389,2.1268,2.1496,2.1333,23583
2025-07-01T16:54:48.338039,388.48,390,2.1268,2.1496,2.1333,23583
2025-07-01T16:54:48.663512,388.81,391,2.1269,2.1496,2.1334,23583
2025-07-01T16:54:49.086529,389.23,392,2.1269,2.1475,2.1334,23581
2025-07-01T16:54:49.408702,389.55,393,2.1269,2.1496,2.1334,23583
2025-07-01T16:54:49.824196,389.97,394,2.1269,2.1475,2.1335,23581
2025-07-01T16:54:50.147663,390.29,395,2.1269,2.1496,2.1335,23583
2025-07-01T16:54:50.571404,390.71,396,2.1269,2.1475,2.1336,23581
2025-07-01T16:54:50.896220,391.04,397,2.127,2.1496,2.1336,23583
2025-07-01T16:54:51.320934,391.46,398,2.127,2.1475,2.1336,23581
2025-07-01T16:54:51.645788,391.79,399,2.127,2.1496,2.1337,23583
2025-07-01T16:54:52.066590,392.21,400,2.127,2.1475,2.1337,23581
2025-07-01T16:54:52.394128,392.54,401,2.127,2.1496,2.1337,23583
2025-07-01T16:54:52.817507,392.96,402,2.127,2.1475,2.1338,23581
2025-07-01T16:54:53.205799,393.35,403,2.1271,2.1496,2.1338,22653
2025-07-01T16:54:53.684831,393.83,404,2.1271,2.1475,2.1338,22651
2025-07-01T16:54:54.014349,394.16,405,2.1271,2.1496,2.1339,22653
2025-07-01T16:54:54.456375,394.6,406,2.1271,2.1475,2.1339,22651
2025-07-01T16:54:54.785101,394.93,407,2.1271,2.1496,2.134,22653
2025-07-01T16:54:55.219415,395.36,408,2.1271,2.1475,2.134,22651
2025-07-01T16:54:55.549096,395.69,409,2.1272,2.1496,2.134,22653
2025-07-01T16:54:55.981214,396.12,410,2.1272,2.1475,2.1341,22651
2025-07-01T16:54:56.312246,396.46,411,2.1272,2.1496,2.1341,22653
2025-07-01T16:54:56.744400,396.89,412,2.1272,2.1475,2.1341,22651
2025-07-01T16:54:57.080368,397.22,413,2.1272,2.1496,2.1342,22653
2025-07-01T16:54:57.511957,397.65,414,2.1272,2.1475,2.1342,22651
2025-07-01T16:54:57.850200,397.99,415,2.1273,2.1496,2.1342,22653
2025-07-01T16:54:58.281960,398.42,416,2.1273,2.1475,2.1343,22651
2025-07-01T16:54:58.614436,398.76,417,2.1273,2.1496,2.1343,22657
2025-07-01T16:54:59.048521,399.19,418,2.1273,2.1496,2.1344,22657
2025-07-01T16:54:59.383009,399.53,419,2.1273,2.1496,2.1344,22657
2025-07-01T16:54:59.821254,399.96,420,2.1273,2.1475,2.1344,22655
2025-07-01T16:55:00.187834,400.33,421,2.1274,2.1496,2.1345,22657
2025-07-01T16:55:00.622788,400.77,422,2.1274,2.1475,2.1345,22655
2025-07-01T16:55:00.962956,401.11,423,2.1274,2.1496,2.1345,22657
2025-07-01T16:55:01.403839,401.55,424,2.1274,2.1475,2.1346,22655
2025-07-01T16:55:01.738080,401.88,425,2.1274,2.1496,2.1346,22657
2025-07-01T16:55:02.172758,402.32,426,2.1274,2.1475,2.1346,22655
2025-07-01T16:55:02.509397,402.65,427,2.1275,2.1496,2.1347,22921
2025-07-01T16:55:02.957471,403.1,428,2.1275,2.1475,2.1347,22919
2025-07-01T16:55:03.344133,403.49,429,2.1275,2.1496,2.1347,22921
2025-07-01T16:55:03.799607,403.94,430,2.1275,2.1475,2.1348,22919
2025-07-01T16:55:04.138817,404.28,431,2.1275,2.1496,2.1348,22921
2025-07-01T16:55:04.636724,404.78,432,2.1275,2.1475,2.1349,22919
2025-07-01T16:55:04.976628,405.12,433,2.1276,2.1496,2.1349,22941
2025-07-01T16:55:05.436086,405.58,434,2.1276,2.1475,2.1349,22939
2025-07-01T16:55:05.780198,405.92,435,2.1276,2.1496,2.135,22941
2025-07-01T16:55:06.246971,406.39,436,2.1276,2.1475,2.135,22939
2025-07-01T16:55:06.587758,406.73,437,2.1276,2.1496,2.135,22941
2025-07-01T16:55:07.048634,407.19,438,2.1276,2.1475,2.1351,22939
2025-07-01T16:55:07.437544,407.58,439,2.1277,2.1496,2.1351,23105
2025-07-01T16:55:07.898810,408.04,440,2.1277,2.1475,2.1351,23103
2025-07-01T16:55:08.310136,408.45,441,2.1277,2.1496,2.1352,23105
2025-07-01T16:55:08.724040,408.87,442,2.1277,2.1496,2.1352,23105
2025-07-01T16:55:09.138536,409.28,443,2.1277,2.1496,2.1353,23105
2025-07-01T16:55:09.598980,409.74,444,2.1277,2.1475,2.1353,23103
2025-07-01T16:55:10.013168,410.16,445,2.1278,2.1496,2.1353,23105
2025-07-01T16:55:10.424872,410.57,446,2.1278,2.1475,2.1354,23103
2025-07-01T16:55:10.837168,410.98,447,2.1278,2.1496,2.1354,23105
2025-07-01T16:55:11.255369,411.4,448,2.1278,2.1475,2.1354,23103
2025-07-01T16:55:11.681812,411.82,449,2.1278,2.1496,2.1355,23105
2025-07-01T16:55:12.162415,412.31,450,2.1278,2.1475,2.1355,23103
2025-07-01T16:55:12.589459,412.73,451,2.1279,2.1496,2.1355,23105
2025-07-01T16:55:13.023164,413.17,452,2.1279,2.1475,2.1356,23103
2025-07-01T16:55:13.452085,413.6,453,2.1279,2.1496,2.1356,23105
2025-07-01T16:55:13.911597,414.05,454,2.1279,2.1475,2.1357,23103
2025-07-01T16:55:14.279803,414.42,455,2.1279,2.1496,2.1357,23105
2025-07-01T16:55:14.719269,414.86,456,2.1279,2.1475,2.1357,23103
2025-07-01T16:55:15.157058,415.3,457,2.1279,2.1496,2.1358,23105
2025-07-01T16:55:15.594186,415.74,458,2.128,2.1496,2.1358,23105
2025-07-01T16:55:16.028992,416.17,459,2.128,2.1496,2.1358,23107
2025-07-01T16:55:16.499129,416.64,460,2.128,2.1475,2.1359,23105
2025-07-01T16:55:16.935399,417.08,461,2.128,2.1475,2.1359,23105
2025-07-01T16:55:17.370845,417.51,462,2.128,2.1496,2.1359,23107
2025-07-01T16:55:17.801194,417.94,463,2.128,2.1496,2.136,23107
2025-07-01T16:55:18.253173,418.4,464,2.1281,2.1475,2.136,23105
2025-07-01T16:55:18.688101,418.83,465,2.1281,2.1496,2.1361,23107
2025-07-01T16:55:19.122606,419.27,466,2.1281,2.1475,2.1361,23105
2025-07-01T16:55:19.553748,419.7,467,2.1281,2.1496,2.1361,23107
2025-07-01T16:55:19.992309,420.14,468,2.1281,2.1475,2.1362,23105
2025-07-01T16:55:20.434180,420.58,469,2.1281,2.1475,2.1362,23105
2025-07-01T16:55:20.871528,421.01,470,2.1282,2.1475,2.1362,23105
2025-07-01T16:55:21.304602,421.45,471,2.1282,2.1475,2.1363,23105
2025-07-01T16:55:21.742083,421.89,472,2.1282,2.1475,2.1363,23105
2025-07-01T16:55:22.183272,422.33,473,2.1282,2.1496,2.1364,23107
2025-07-01T16:55:22.645585,422.79,474,2.1282,2.1475,2.1364,23105
2025-07-01T16:55:23.086784,423.23,475,2.1282,2.1496,2.1364,23107
2025-07-01T16:55:23.567536,423.71,476,2.1283,2.1475,2.1365,23231
2025-07-01T16:55:24.007794,424.15,477,2.1283,2.1496,2.1365,23233
2025-07-01T16:55:24.447833,424.59,478,2.1283,2.1475,2.1365,23231
2025-07-01T16:55:24.889243,425.03,479,2.1283,2.1496,2.1366,23233
2025-07-01T16:55:25.331117,425.47,480,2.1283,2.1475,2.1366,23231
2025-07-01T16:55:25.773342,425.92,481,2.1283,2.1496,2.1366,23235
2025-07-01T16:55:26.246586,426.39,482,2.1284,2.1475,2.1367,23233
2025-07-01T16:55:26.684370,426.83,483,2.1284,2.1496,2.1367,23235
2025-07-01T16:55:27.121623,427.26,484,2.1284,2.1475,2.1368,23233
2025-07-01T16:55:27.564350,427.71,485,2.1284,2.1496,2.1368,23235
2025-07-01T16:55:28.014478,428.16,486,2.1284,2.1475,2.1368,23233
2025-07-01T16:55:28.459567,428.6,487,2.1284,2.1496,2.1369,23235
2025-07-01T16:55:28.903519,429.05,488,2.1285,2.1475,2.1369,23233
2025-07-01T16:55:29.380995,429.52,489,2.1285,2.1496,2.1369,23235
2025-07-01T16:55:29.824204,429.97,490,2.1285,2.1496,2.137,23235
2025-07-01T16:55:30.266865,430.41,491,2.1285,2.1496,2.137,23235
2025-07-01T16:55:30.710955,430.85,492,2.1285,2.1496,2.137,23235
2025-07-01T16:55:31.162498,431.31,493,2.1285,2.1496,2.1371,23235
2025-07-01T16:55:31.650193,431.79,494,2.1286,2.1496,2.1371,23235
2025-07-01T16:55:32.094362,432.24,495,2.1286,2.1475,2.1372,23233
2025-07-01T16:55:32.541893,432.68,496,2.1286,2.1496,2.1372,23235
2025-07-01T16:55:32.991675,433.13,497,2.1286,2.1475,2.1372,23233
2025-07-01T16:55:33.445323,433.59,498,2.1286,2.1496,2.1373,23235
2025-07-01T16:55:33.892213,434.04,499,2.1286,2.1496,2.1373,23235
2025-07-01T16:55:34.346205,434.49,500,2.1287,2.1496,2.1373,23235
2025-07-01T16:55:34.793374,434.94,501,2.1287,2.1475,2.1374,23233
2025-07-01T16:55:35.236929,435.38,502,2.1287,2.1496,2.1374,23235
2025-07-01T16:55:35.688184,435.83,503,2.1287,2.1496,2.1375,23235
2025-07-01T16:55:36.142517,436.29,504,2.1287,2.1496,2.1375,23235
2025-07-01T16:55:36.626296,436.77,505,2.1287,2.1475,2.1375,23233
2025-07-01T16:55:37.075449,437.22,506,2.1288,2.1496,2.1376,23235
2025-07-01T16:55:37.527685,437.67,507,2.1288,2.1496,2.1376,23235
2025-07-01T16:55:38.031723,438.17,508,2.1288,2.1496,2.1376,23235
2025-07-01T16:55:38.486766,438.63,509,2.1288,2.1475,2.1377,23233
2025-07-01T16:55:38.937184,439.08,510,2.1288,2.1496,2.1377,23235
2025-07-01T16:55:39.398034,439.54,511,2.1288,2.1496,2.1377,23235
2025-07-01T16:55:39.885209,440.03,512,2.1289,2.1496,2.1378,23235
2025-07-01T16:55:40.398290,440.54,513,2.1289,2.1475,2.1378,23343
2025-07-01T16:55:40.871547,441.01,514,2.1289,2.1496,2.1379,23345
2025-07-01T16:55:41.347132,441.49,515,2.1289,2.1496,2.1379,23345
2025-07-01T16:55:41.822202,441.97,516,2.1289,2.1496,2.1379,23345
2025-07-01T16:55:42.299636,442.44,517,2.1289,2.1475,2.138,23343
2025-07-01T16:55:42.778496,442.92,518,2.129,2.1496,2.138,23345
2025-07-01T16:55:43.255448,443.4,519,2.129,2.1496,2.138,23345
2025-07-01T16:55:43.731306,443.87,520,2.129,2.1496,2.1381,23345
2025-07-01T16:55:44.208249,444.35,521,2.129,2.1496,2.1381,23345
2025-07-01T16:55:44.683986,444.83,522,2.129,2.1496,2.1382,23345
2025-07-01T16:55:45.161872,445.3,523,2.129,2.1496,2.1382,23345
2025-07-01T16:55:45.637488,445.78,524,2.129,2.1496,2.1382,23345
2025-07-01T16:55:46.112528,446.26,525,2.1291,2.1496,2.1383,23345
2025-07-01T16:55:46.587465,446.73,526,2.1291,2.1496,2.1383,23345
2025-07-01T16:55:47.070223,447.21,527,2.1291,2.1496,2.1383,23345
2025-07-01T16:55:47.550997,447.69,528,2.1291,2.1475,2.1384,23343
2025-07-01T16:55:48.033986,448.18,529,2.1291,2.1496,2.1384,23345
2025-07-01T16:55:48.549364,448.69,530,2.1291,2.1475,2.1385,23343
2025-07-01T16:55:49.030988,449.17,531,2.1292,2.1496,2.1385,23345
2025-07-01T16:55:49.510270,449.65,532,2.1292,2.1475,2.1385,23343
2025-07-01T16:55:49.992023,450.14,533,2.1292,2.1496,2.1386,23345
2025-07-01T16:55:50.474290,450.62,534,2.1292,2.1475,2.1386,23343
2025-07-01T16:55:50.953970,451.1,535,2.1292,2.1496,2.1386,23345
2025-07-01T16:55:51.433694,451.58,536,2.1292,2.1475,2.1387,23343
2025-07-01T16:55:51.910124,452.05,537,2.1293,2.1496,2.1387,23345
2025-07-01T16:55:52.392771,452.54,538,2.1293,2.1475,2.1387,23343
2025-07-01T16:55:52.875056,453.02,539,2.1293,2.1496,2.1388,23345
2025-07-01T16:55:53.362670,453.51,540,2.1293,2.1475,2.1388,23343
2025-07-01T16:55:53.849349,453.99,541,2.1293,2.1496,2.1389,23345
2025-07-01T16:55:54.342360,454.49,542,2.1293,2.1475,2.1389,23343
2025-07-01T16:55:54.825608,454.97,543,2.1294,2.1475,2.1389,23343
2025-07-01T16:55:55.318161,455.46,544,2.1294,2.1475,2.139,23343
2025-07-01T16:55:55.803708,455.95,545,2.1294,2.1496,2.139,23345
2025-07-01T16:55:56.294603,456.44,546,2.1294,2.1475,2.139,23343
2025-07-01T16:55:56.785395,456.93,547,2.1294,2.1496,2.1391,23345
2025-07-01T16:55:57.281467,457.42,548,2.1294,2.1475,2.1391,23343
2025-07-01T16:55:57.819658,457.96,549,2.1295,2.1496,2.1392,23473
2025-07-01T16:55:58.309026,458.45,550,2.1295,2.1475,2.1392,23471
2025-07-01T16:55:58.797032,458.94,551,2.1295,2.1496,2.1392,23473
2025-07-01T16:55:59.285622,459.43,552,2.1295,2.1475,2.1393,23471
2025-07-01T16:55:59.778317,459.92,553,2.1295,2.1496,2.1393,23473
2025-07-01T16:56:00.274195,460.42,554,2.1295,2.1475,2.1393,23471
2025-07-01T16:56:00.834776,460.98,555,2.1296,2.1496,2.1394,23473
2025-07-01T16:56:01.327947,461.47,556,2.1296,2.1475,2.1394,23471
2025-07-01T16:56:01.826332,461.97,557,2.1296,2.1496,2.1395,23473
2025-07-01T16:56:02.318340,462.46,558,2.1296,2.1496,2.1395,23473
2025-07-01T16:56:02.814530,462.96,559,2.1296,2.1496,2.1395,23473
2025-07-01T16:56:03.307847,463.45,560,2.1296,2.1496,2.1396,23473
2025-07-01T16:56:03.808192,463.95,561,2.1297,2.1496,2.1396,23473
2025-07-01T16:56:04.311227,464.45,562,2.1297,2.1475,2.1396,23471
2025-07-01T16:56:04.818997,464.96,563,2.1297,2.1496,2.1397,23473
2025-07-01T16:56:05.325075,465.47,564,2.1297,2.1475,2.1397,23471
2025-07-01T16:56:05.831573,465.97,565,2.1297,2.1496,2.1398,23473
2025-07-01T16:56:06.378166,466.52,566,2.1297,2.1475,2.1398,23471
2025-07-01T16:56:06.880803,467.02,567,2.1298,2.1496,2.1398,23473
2025-07-01T16:56:07.388212,467.53,568,2.1298,2.1475,2.1399,23471
2025-07-01T16:56:07.897612,468.04,569,2.1298,2.1496,2.1399,23473
2025-07-01T16:56:08.423123,468.57,570,2.1298,2.1475,2.1399,23471
2025-07-01T16:56:08.930558,469.07,571,2.1298,2.1496,2.14,23473
2025-07-01T16:56:09.438475,469.58,572,2.1298,2.1475,2.14,23471
2025-07-01T16:56:09.944697,470.09,573,2.1299,2.1496,2.1401,23473
2025-07-01T16:56:10.458343,470.6,574,2.1299,2.1475,2.1401,23471
2025-07-01T16:56:10.960388,471.1,575,2.1299,2.1496,2.1401,23473
2025-07-01T16:56:11.466847,471.61,576,2.1299,2.1475,2.1402,23471
2025-07-01T16:56:11.996142,472.14,577,2.1299,2.1496,2.1402,23817
2025-07-01T16:56:12.516334,472.66,578,2.1299,2.1475,2.1402,23815
2025-07-01T16:56:13.035824,473.18,579,2.13,2.1496,2.1403,23817
2025-07-01T16:56:13.557701,473.7,580,2.13,2.1475,2.1403,23815
2025-07-01T16:56:14.086696,474.23,581,2.13,2.1496,2.1404,23817
2025-07-01T16:56:14.607637,474.75,582,2.13,2.1475,2.1404,23815
2025-07-01T16:56:15.132228,475.28,583,2.13,2.1496,2.1404,23817
2025-07-01T16:56:46.728207,506.87,328,2.1243,2.1454,2.1296,22123
2025-07-01T16:56:47.008112,507.15,329,2.1258,2.1475,2.1312,22151
2025-07-01T16:56:47.370195,507.51,330,2.1259,2.1496,2.1312,22333
2025-07-01T16:56:47.689378,507.83,331,2.1259,2.1496,2.1312,22333
2025-07-01T16:56:48.057869,508.2,332,2.1259,2.1496,2.1313,22333
2025-07-01T16:56:48.336295,508.48,333,2.1259,2.1496,2.1313,22333
2025-07-01T16:56:48.707346,508.85,334,2.1259,2.1496,2.1313,22333
2025-07-01T16:56:49.022153,509.17,335,2.1259,2.1475,2.1314,22331
2025-07-01T16:56:49.389076,509.53,336,2.126,2.1496,2.1314,22333
2025-07-01T16:56:49.668923,509.81,337,2.126,2.1475,2.1314,22331
2025-07-01T16:56:50.035526,510.18,338,2.126,2.1496,2.1315,22333
2025-07-01T16:56:50.314652,510.46,339,2.126,2.1475,2.1315,22331
2025-07-01T16:56:50.681925,510.82,340,2.126,2.1496,2.1316,22333
2025-07-01T16:56:50.967672,511.11,341,2.126,2.1475,2.1316,22331
2025-07-01T16:56:51.340560,511.48,342,2.1261,2.1496,2.1316,22333
2025-07-01T16:56:51.619512,511.76,343,2.1261,2.1475,2.1317,22331
2025-07-01T16:56:52.030764,512.17,344,2.1261,2.1496,2.1317,22333
2025-07-01T16:56:52.312297,512.46,345,2.1261,2.1496,2.1317,22333
2025-07-01T16:56:52.683367,512.83,346,2.1261,2.1496,2.1318,22333
2025-07-01T16:56:52.971828,513.11,347,2.1261,2.1475,2.1318,22331
2025-07-01T16:56:53.378954,513.52,348,2.1262,2.1496,2.1318,22333
2025-07-01T16:56:53.661773,513.8,349,2.1262,2.1475,2.1319,22331
2025-07-01T16:56:54.034246,514.18,350,2.1262,2.1496,2.1319,22333
2025-07-01T16:56:54.318005,514.46,351,2.1262,2.1475,2.1319,22331
2025-07-01T16:56:54.695013,514.84,352,2.1262,2.1496,2.132,22333
2025-07-01T16:56:54.981349,515.12,353,2.1262,2.1475,2.132,22331
2025-07-01T16:56:55.356108,515.5,354,2.1263,2.1496,2.1321,22333
2025-07-01T16:56:55.648094,515.79,355,2.1263,2.1475,2.1321,22331
2025-07-01T16:56:56.027901,516.17,356,2.1263,2.1496,2.1321,22333
2025-07-01T16:56:56.349541,516.49,357,2.1263,2.1475,2.1322,22331
2025-07-01T16:56:56.733156,516.88,358,2.1263,2.1496,2.1322,22333
2025-07-01T16:56:57.019814,517.16,359,2.1263,2.1475,2.1322,22331
2025-07-01T16:56:57.440510,517.58,360,2.1264,2.1496,2.1323,22333
2025-07-01T16:56:57.733139,517.88,361,2.1264,2.1475,2.1323,22333
2025-07-01T16:56:58.116431,518.26,362,2.1264,2.1496,2.1323,22335
2025-07-01T16:56:58.407908,518.55,363,2.1264,2.1475,2.1324,22333
2025-07-01T16:56:58.805004,518.95,364,2.1264,2.1496,2.1324,22335
2025-07-01T16:56:59.096248,519.24,365,2.1264,2.1475,2.1324,22333
2025-07-01T16:56:59.474954,519.62,366,2.1265,2.1496,2.1325,23743
2025-07-01T16:56:59.808995,519.95,367,2.1265,2.1475,2.1325,23741
2025-07-01T16:57:00.193716,520.34,368,2.1265,2.1496,2.1326,23743
2025-07-01T16:57:00.489730,520.63,369,2.1265,2.1475,2.1326,23741
2025-07-01T16:57:00.875899,521.02,370,2.1265,2.1496,2.1326,23743
2025-07-01T16:57:01.175932,521.32,371,2.1265,2.1475,2.1327,23741
2025-07-01T16:57:01.570068,521.71,372,2.1266,2.1496,2.1327,23743
2025-07-01T16:57:01.867067,522.01,373,2.1266,2.1475,2.1327,23741
2025-07-01T16:57:02.253156,522.4,374,2.1266,2.1496,2.1328,23743
2025-07-01T16:57:02.551770,522.69,375,2.1266,2.1475,2.1328,23741
2025-07-01T16:57:02.942358,523.09,376,2.1266,2.1496,2.1328,23743
2025-07-01T16:57:03.240540,523.38,377,2.1266,2.1475,2.1329,23743
2025-07-01T16:57:03.629783,523.77,378,2.1267,2.1496,2.1329,23745
2025-07-01T16:57:03.951103,524.09,379,2.1267,2.1475,2.1329,23743
2025-07-01T16:57:04.340336,524.48,380,2.1267,2.1496,2.133,23745
2025-07-01T16:57:04.638212,524.78,381,2.1267,2.1475,2.133,23743
2025-07-01T16:57:05.030936,525.17,382,2.1267,2.1496,2.1331,23745
2025-07-01T16:57:05.335971,525.48,383,2.1267,2.1475,2.1331,23743
2025-07-01T16:57:05.733021,525.88,384,2.1267,2.1496,2.1331,23745
2025-07-01T16:57:06.103168,526.25,385,2.1268,2.1475,2.1332,23743
2025-07-01T16:57:06.519067,526.66,386,2.1268,2.1496,2.1332,23745
2025-07-01T16:57:06.838665,526.98,387,2.1268,2.1475,2.1332,23743
2025-07-01T16:57:07.256076,527.4,388,2.1268,2.1496,2.1333,23745
2025-07-01T16:57:07.580167,527.72,389,2.1268,2.1475,2.1333,23743
2025-07-01T16:57:07.999051,528.14,390,2.1268,2.1496,2.1333,23745
2025-07-01T16:57:08.321748,528.46,391,2.1269,2.1475,2.1334,23743
2025-07-01T16:57:08.734880,528.88,392,2.1269,2.1475,2.1334,23743
2025-07-01T16:57:09.057626,529.2,393,2.1269,2.1475,2.1334,23743
2025-07-01T16:57:09.470370,529.61,394,2.1269,2.1496,2.1335,23745
2025-07-01T16:57:09.792858,529.94,395,2.1269,2.1475,2.1335,23743
2025-07-01T16:57:10.209676,530.35,396,2.1269,2.1475,2.1336,23743
2025-07-01T16:57:10.538622,530.68,397,2.127,2.1475,2.1336,23743
2025-07-01T16:57:10.963823,531.11,398,2.127,2.1475,2.1336,23743
2025-07-01T16:57:11.295555,531.44,399,2.127,2.1475,2.1337,23743
2025-07-01T16:57:11.713697,531.86,400,2.127,2.1496,2.1337,23745
2025-07-01T16:57:12.044475,532.19,401,2.127,2.1475,2.1337,23743
2025-07-01T16:57:12.462878,532.61,402,2.127,2.1496,2.1338,23745
2025-07-01T16:57:12.913030,533.06,403,2.1271,2.1475,2.1338,22775
2025-07-01T16:57:13.344340,533.49,404,2.1271,2.1475,2.1338,22775
2025-07-01T16:57:13.683010,533.83,405,2.1271,2.1475,2.1339,22775
2025-07-01T16:57:14.117757,534.26,406,2.1271,2.1475,2.1339,22775
2025-07-01T16:57:14.448682,534.59,407,2.1271,2.1475,2.134,22775
2025-07-01T16:57:14.869976,535.01,408,2.1271,2.1496,2.134,22777
2025-07-01T16:57:15.203454,535.35,409,2.1272,2.1475,2.134,22775
2025-07-01T16:57:15.627756,535.77,410,2.1272,2.1496,2.1341,22777
2025-07-01T16:57:15.958052,536.1,411,2.1272,2.1475,2.1341,22775
2025-07-01T16:57:16.386431,536.53,412,2.1272,2.1475,2.1341,22775
2025-07-01T16:57:16.720414,536.86,413,2.1272,2.1475,2.1342,22775
2025-07-01T16:57:17.143898,537.29,414,2.1272,2.1496,2.1342,22777
2025-07-01T16:57:17.477932,537.62,415,2.1273,2.1475,2.1342,22775
2025-07-01T16:57:17.910573,538.05,416,2.1273,2.1475,2.1343,22775
2025-07-01T16:57:18.247272,538.39,417,2.1273,2.1475,2.1343,22779
2025-07-01T16:57:18.677528,538.82,418,2.1273,2.1475,2.1344,22779
2025-07-01T16:57:19.012500,539.16,419,2.1273,2.1475,2.1344,22779
2025-07-01T16:57:19.485406,539.63,420,2.1273,2.1496,2.1344,22781
2025-07-01T16:57:19.820628,539.96,421,2.1274,2.1475,2.1345,22779
2025-07-01T16:57:20.258862,540.4,422,2.1274,2.1496,2.1345,22781
2025-07-01T16:57:20.594291,540.74,423,2.1274,2.1475,2.1345,22779
2025-07-01T16:57:21.030015,541.17,424,2.1274,2.1475,2.1346,22779
2025-07-01T16:57:21.365549,541.51,425,2.1274,2.1475,2.1346,22779
2025-07-01T16:57:21.798687,541.94,426,2.1274,2.1475,2.1346,22779
2025-07-01T16:57:22.135189,542.28,427,2.1275,2.1475,2.1347,23091
2025-07-01T16:57:22.574061,542.72,428,2.1275,2.1496,2.1347,23093
2025-07-01T16:57:22.974671,543.12,429,2.1275,2.1475,2.1347,23091
2025-07-01T16:57:23.398890,543.54,430,2.1275,2.1496,2.1348,23093
2025-07-01T16:57:23.804687,543.95,431,2.1275,2.1475,2.1348,23091
2025-07-01T16:57:24.208964,544.35,432,2.1275,2.1475,2.1349,23091
2025-07-01T16:57:24.612708,544.76,433,2.1276,2.1475,2.1349,23111
2025-07-01T16:57:25.018596,545.16,434,2.1276,2.1475,2.1349,23111
2025-07-01T16:57:25.423392,545.57,435,2.1276,2.1475,2.135,23111
2025-07-01T16:57:25.858076,546.0,436,2.1276,2.1496,2.135,23113
2025-07-01T16:57:26.262174,546.41,437,2.1276,2.1475,2.135,23111
2025-07-01T16:57:26.669848,546.81,438,2.1276,2.1496,2.1351,23113
2025-07-01T16:57:27.118194,547.26,439,2.1277,2.1475,2.1351,23287
2025-07-01T16:57:27.524918,547.67,440,2.1277,2.1475,2.1351,23287
2025-07-01T16:57:27.932321,548.08,441,2.1277,2.1475,2.1352,23287
2025-07-01T16:57:28.343222,548.49,442,2.1277,2.1475,2.1352,23287
2025-07-01T16:57:28.761130,548.9,443,2.1277,2.1475,2.1353,23287
2025-07-01T16:57:29.206190,549.35,444,2.1277,2.1496,2.1353,23289
2025-07-01T16:57:29.615081,549.76,445,2.1278,2.1475,2.1353,23287
2025-07-01T16:57:30.027108,550.17,446,2.1278,2.1496,2.1354,23289
2025-07-01T16:57:30.439478,550.58,447,2.1278,2.1475,2.1354,23287
2025-07-01T16:57:30.853482,551.0,448,2.1278,2.1475,2.1354,23287
2025-07-01T16:57:31.315671,551.46,449,2.1278,2.1475,2.1355,23287
2025-07-01T16:57:31.746873,551.89,450,2.1278,2.1475,2.1355,23287
2025-07-01T16:57:32.169880,552.31,451,2.1279,2.1475,2.1355,23287
2025-07-01T16:57:32.597910,552.74,452,2.1279,2.1496,2.1356,23289
2025-07-01T16:57:33.031168,553.17,453,2.1279,2.1475,2.1356,23287
2025-07-01T16:57:33.516576,553.66,454,2.1279,2.1496,2.1357,23289
2025-07-01T16:57:33.948800,554.09,455,2.1279,2.1475,2.1357,23287
2025-07-01T16:57:34.380535,554.52,456,2.1279,2.1475,2.1357,23287
2025-07-01T16:57:34.811182,554.95,457,2.1279,2.1475,2.1358,23287
2025-07-01T16:57:35.246383,555.39,458,2.128,2.1475,2.1358,23287
2025-07-01T16:57:35.678780,555.82,459,2.128,2.1475,2.1358,23287
2025-07-01T16:57:36.115307,556.26,460,2.128,2.1496,2.1359,23289
2025-07-01T16:57:36.548206,556.69,461,2.128,2.1475,2.1359,23287
2025-07-01T16:57:36.981425,557.12,462,2.128,2.1496,2.1359,23289
2025-07-01T16:57:37.412097,557.56,463,2.128,2.1475,2.136,23287
2025-07-01T16:57:37.858353,558.0,464,2.1281,2.1496,2.136,23289
